latitude,longitude,temperature_fahrenheit,wind_mph
39.93,32.86,57.2,6.9
37.95,58.38,66.2,6.9
-8.52,179.22,87.8,11.9
0.32,32.57,73.4,10.5
50.43,30.52,40.3,2.7
24.47,54.37,86.0,3.8
51.52,-0.11,59.0,6.9
46.6,-120.49,60.8,9.4
-34.86,-56.17,77.0,4.3
41.32,69.25,64.4,6.9
-17.73,168.32,75.2,11.9
10.5,-66.92,87.8,12.5
21.03,105.85,75.2,4.3
15.35,44.21,57.2,6.0
-15.42,28.28,76.6,10.1
-17.82,31.04,70.1,11.6
34.52,69.18,53.2,2.2
41.33,19.82,59.0,5.6
36.76,3.05,69.8,3.8
42.5,1.52,47.1,2.2
-8.84,13.23,77.0,9.4
17.12,-61.85,86.0,8.1
-34.59,-58.67,57.2,12.5
40.18,44.51,51.8,4.3
-35.28,149.22,41.0,2.2
48.2,16.37,60.8,9.4
40.4,49.88,57.2,26.6
25.08,-77.35,86.0,5.6
26.24,50.58,86.0,4.3
23.72,90.41,79.8,2.5
13.1,-59.62,86.0,13.6
53.9,27.57,50.0,9.4
50.83,4.33,68.0,13.6
17.25,-88.77,91.4,6.9
6.48,2.62,82.4,11.9
27.48,89.6,43.3,3.6
-19.04,-65.26,77.7,22.6
43.85,18.38,53.6,2.5
-24.65,25.91,71.6,2.2
-2.08,-58.17,101.4,4.3
4.88,114.93,77.0,2.5
42.68,23.32,51.8,6.9
12.37,-1.52,84.2,5.6
-3.38,29.36,73.2,2.2
-24.37,46.45,68.7,3.4
14.93,-23.51,82.4,4.3
11.55,104.92,80.6,2.2
5.47,10.42,61.0,3.1
45.42,-75.7,53.6,5.6
4.37,18.58,77.0,2.2
12.11,15.05,89.6,6.9
-33.45,-70.67,68.0,2.2
39.93,116.39,55.4,2.2
43.32,24.7,54.1,2.5
-11.7,43.24,70.7,2.2
-4.26,15.28,78.8,4.3
9.97,-84.08,73.4,11.9
45.8,16.0,57.2,2.2
23.13,-82.36,84.2,6.9
35.17,33.37,68.0,6.9
50.08,14.47,64.4,10.5
-4.3,15.3,78.8,4.3
55.67,12.58,55.4,13.6
11.6,43.15,87.8,8.1
15.3,-61.4,86.0,2.2
18.47,-69.9,91.4,6.9
-0.22,-78.5,60.1,2.2
30.05,31.25,77.0,6.9
13.71,-89.2,87.8,5.6
3.75,8.78,78.8,6.9
15.33,38.93,67.0,7.8
59.43,24.73,53.6,19.2
-26.32,31.13,72.6,5.4
9.03,38.7,64.4,5.6
-18.13,178.42,77.0,3.8
60.18,24.93,51.8,13.6
48.87,2.33,68.0,8.1
0.38,9.45,80.6,8.1
13.45,-16.58,80.6,2.2
41.73,44.79,51.8,19.2
52.52,13.4,68.0,13.6
5.55,-0.22,80.6,12.5
37.98,23.72,66.2,11.9
12.05,-61.75,87.8,13.6
14.62,-90.53,77.0,13.6
9.51,-13.71,80.6,4.3
11.85,-15.58,77.0,2.2
6.8,-58.17,87.8,13.6
18.54,-72.34,93.2,12.5
41.9,12.45,69.8,3.8
14.1,-87.22,80.6,9.4
47.5,19.08,55.4,6.9
63.83,-20.4,34.9,7.6
28.6,77.2,73.4,2.5
-6.21,106.85,80.6,4.3
35.73,51.33,69.8,4.3
33.34,44.39,86.0,2.5
53.33,-6.25,39.2,6.9
31.78,35.23,75.2,5.6
41.9,12.48,69.8,3.8
17.97,-76.75,89.6,20.6
35.69,139.69,64.4,11.9
31.95,35.93,68.0,9.4
51.18,71.43,37.4,4.3
-1.28,36.82,68.0,5.6
-0.88,169.53,84.8,9.2
29.37,47.96,87.1,10.5
42.87,74.6,61.4,5.6
-8.18,114.32,70.9,3.1
56.95,24.1,59.0,11.9
33.87,35.51,75.2,5.6
-29.32,27.48,61.3,8.5
6.31,-10.8,75.2,2.2
18.78,100.78,70.9,2.2
47.13,9.52,59.0,2.5
54.68,25.32,57.2,13.6
49.61,6.13,64.4,9.4
-18.92,47.52,60.8,3.8
-13.98,33.78,76.5,3.1
3.17,101.7,78.8,2.2
6.15,73.27,79.0,16.3
12.65,-8.0,75.2,9.4
35.9,14.51,71.6,4.3
7.1,171.38,82.4,2.2
18.09,-15.98,80.9,11.2
-20.16,57.5,68.0,5.6
19.43,-99.13,66.2,17.4
6.92,158.15,84.2,5.6
51.7,94.45,46.1,2.5
43.73,7.42,68.0,5.6
47.92,106.92,19.4,2.2
42.44,19.26,62.6,5.6
34.03,-6.84,64.4,2.2
-25.97,32.59,77.0,12.5
16.78,94.73,75.0,2.2
-22.57,17.08,68.0,2.2
39.55,27.62,59.0,6.9
27.72,85.32,66.2,2.2
52.37,4.89,64.4,16.1
-41.3,174.78,59.0,13.6
12.15,-86.27,89.6,6.9
13.52,2.12,91.4,2.5
9.18,7.18,78.8,2.2
39.02,125.75,54.5,3.1
42.0,21.43,50.0,2.2
59.92,10.75,48.2,55.3
23.61,58.59,86.0,5.6
33.7,73.17,71.1,6.5
7.36,134.51,82.4,13.6
-11.18,-67.08,97.4,2.5
8.97,-79.53,86.0,13.6
-9.46,147.19,77.0,2.2
-21.55,-58.12,98.1,4.7
-12.05,-77.05,68.2,9.6
14.6,120.98,78.8,2.2
52.25,21.0,66.2,10.5
38.72,-9.13,73.4,2.2
25.29,51.53,87.8,3.8
44.43,26.1,50.0,3.8
55.75,37.62,39.2,21.7
-1.95,30.06,66.2,3.8
17.3,-62.72,84.2,8.1
14.0,-61.0,86.0,6.9
13.13,-61.22,84.1,13.2
-13.83,-171.73,82.4,5.6
43.93,12.45,62.6,2.2
51.27,4.55,66.2,8.1
24.64,46.77,78.8,2.5
14.67,-17.44,84.2,6.9
44.8,20.47,59.0,4.3
-4.62,55.45,80.6,5.6
8.49,-13.23,79.3,6.3
1.29,103.86,80.6,5.6
48.15,17.12,57.2,3.8
46.06,14.51,53.6,2.2
-9.43,159.95,78.8,3.8
2.07,45.37,78.3,8.3
-25.75,28.19,64.4,2.5
37.57,127.0,51.8,2.5
12.15,24.45,86.4,6.7
40.4,-3.68,66.2,2.2
6.93,79.85,75.5,8.1
15.59,32.53,96.9,10.5
5.83,-55.17,91.4,11.9
59.33,18.05,50.0,17.4
46.92,7.47,51.8,2.2
33.5,36.3,66.2,11.9
38.56,68.77,55.4,2.2
-6.18,35.75,70.8,11.6
13.75,100.52,80.6,4.3
-8.56,125.57,76.5,3.8
43.81,23.24,53.5,2.7
-21.13,-175.2,75.2,6.9
10.65,-61.52,87.8,8.1
36.8,10.18,69.8,2.2
39.93,32.86,53.6,6.9
37.95,58.38,64.4,9.4
-8.52,179.22,82.4,5.6
0.32,32.57,64.5,3.8
50.43,30.52,53.5,16.3
24.47,54.37,86.0,3.8
51.52,-0.11,59.0,5.6
46.6,-120.49,60.8,2.2
-34.86,-56.17,50.0,17.4
41.32,69.25,60.8,6.9
-17.73,168.32,77.0,8.1
10.5,-66.92,86.0,10.5
21.03,105.85,75.2,2.5
15.35,44.21,59.1,4.5
-15.42,28.28,77.4,9.8
-17.82,31.04,70.1,8.1
34.52,69.18,55.8,2.2
41.33,19.82,57.2,2.5
36.76,3.05,69.8,2.2
42.5,1.52,46.0,2.2
-8.84,13.23,77.0,9.4
17.12,-61.85,86.0,6.9
-34.59,-58.67,59.0,9.4
40.18,44.51,57.2,3.8
-35.28,149.22,44.6,9.4
48.2,16.37,62.6,5.6
40.4,49.88,51.8,2.2
25.08,-77.35,89.6,12.5
26.24,50.58,86.0,4.3
23.72,90.41,79.5,4.3
13.1,-59.62,86.0,11.9
53.9,27.57,46.4,11.9
50.83,4.33,64.4,10.5
17.25,-88.77,93.2,5.6
6.48,2.62,77.9,6.7
27.48,89.6,40.7,4.0
-19.04,-65.26,73.2,20.4
43.85,18.38,53.6,2.2
-24.65,25.91,69.8,6.9
-2.08,-58.17,97.5,2.2
4.88,114.93,78.8,3.8
42.68,23.32,53.6,3.8
12.37,-1.52,82.4,2.5
-3.38,29.36,68.1,5.6
-24.37,46.45,72.1,3.8
14.93,-23.51,82.4,9.4
11.55,104.92,78.8,2.2
5.47,10.42,61.5,2.2
45.42,-75.7,51.8,15.0
4.37,18.58,78.8,2.5
12.11,15.05,80.6,2.5
-33.45,-70.67,73.4,10.5
39.93,116.39,51.8,4.3
43.32,24.7,57.4,3.6
-11.7,43.24,71.3,2.2
-4.26,15.28,82.4,2.5
9.97,-84.08,80.6,13.6
45.8,16.0,60.8,5.6
23.13,-82.36,89.6,10.5
35.17,33.37,69.8,8.1
50.08,14.47,60.8,6.9
-4.3,15.3,82.4,2.5
55.67,12.58,46.4,3.8
11.6,43.15,87.8,5.6
15.3,-61.4,84.2,3.8
18.47,-69.9,89.6,6.9
-0.22,-78.5,57.3,2.2
30.05,31.25,77.0,6.9
13.71,-89.2,86.0,8.1
3.75,8.78,78.8,9.4
15.33,38.93,70.2,3.1
59.43,24.73,48.2,21.7
-26.32,31.13,61.1,2.2
9.03,38.7,62.6,13.6
-18.13,178.42,71.6,2.2
60.18,24.93,42.8,11.9
48.87,2.33,66.2,4.3
0.38,9.45,80.6,8.1
13.45,-16.58,82.4,2.2
41.73,44.79,50.0,4.3
52.52,13.4,55.4,6.9
5.55,-0.22,80.6,12.5
37.98,23.72,66.2,5.6
12.05,-61.75,87.8,12.5
14.62,-90.53,78.8,13.6
9.51,-13.71,82.4,2.2
11.85,-15.58,86.0,2.5
6.8,-58.17,91.4,11.9
18.54,-72.34,93.2,11.9
41.9,12.45,68.0,3.8
14.1,-87.22,87.8,6.9
47.5,19.08,57.2,2.2
63.83,-20.4,37.6,21.3
28.6,77.2,75.2,2.2
-6.21,106.85,82.4,6.9
35.73,51.33,59.0,6.9
33.34,44.39,84.2,3.8
53.33,-6.25,53.6,2.2
31.78,35.23,75.2,2.2
41.9,12.48,68.0,3.8
17.97,-76.75,91.4,11.9
35.69,139.69,62.6,12.5
31.95,35.93,66.2,2.2
51.18,71.43,32.0,6.9
-1.28,36.82,69.8,6.9
-0.88,169.53,85.0,10.7
29.37,47.96,88.0,7.4
42.87,74.6,57.9,8.9
-8.18,114.32,68.8,2.7
56.95,24.1,50.0,8.1
33.87,35.51,77.0,4.3
-29.32,27.48,54.8,9.2
6.31,-10.8,78.8,2.2
18.78,100.78,72.8,2.2
47.13,9.52,55.4,2.2
54.68,25.32,50.0,10.5
49.61,6.13,60.8,6.9
-18.92,47.52,68.0,10.5
-13.98,33.78,75.6,4.9
3.17,101.7,77.0,2.2
6.15,73.27,81.0,5.8
12.65,-8.0,77.0,2.2
35.9,14.51,69.8,2.2
7.1,171.38,84.2,2.2
18.09,-15.98,81.3,10.3
-20.16,57.5,71.7,2.2
19.43,-99.13,78.8,2.2
6.92,158.15,77.0,4.3
51.7,94.45,43.8,2.7
43.73,7.42,68.0,6.9
47.92,106.92,21.2,2.2
42.44,19.26,62.6,2.5
34.03,-6.84,69.8,5.6
-25.97,32.59,75.2,3.8
16.78,94.73,75.3,2.2
-22.57,17.08,68.0,3.8
39.55,27.62,57.2,2.5
27.72,85.32,64.4,2.2
52.37,4.89,62.6,12.5
-41.3,174.78,57.2,28.6
12.15,-86.27,93.2,4.3
13.52,2.12,93.2,4.3
9.18,7.18,73.4,3.8
39.02,125.75,57.5,2.2
42.0,21.43,53.6,2.2
59.92,10.75,50.0,43.4
23.61,58.59,84.2,3.8
33.7,73.17,72.0,7.6
7.36,134.51,83.0,15.7
-11.18,-67.08,86.9,2.5
8.97,-79.53,87.8,12.5
-9.46,147.19,77.0,9.4
-21.55,-58.12,68.8,8.7
-12.05,-77.05,67.0,6.9
14.6,120.98,78.8,2.2
52.25,21.0,50.0,6.9
38.72,-9.13,71.6,11.9
25.29,51.53,87.8,2.2
44.43,26.1,59.0,2.5
55.75,37.62,48.2,16.1
-1.95,30.06,71.6,5.6
17.3,-62.72,86.0,6.9
14.0,-61.0,87.8,9.4
13.13,-61.22,84.0,11.0
-13.83,-171.73,86.0,5.6
43.93,12.45,64.4,2.2
51.27,4.55,62.6,5.6
24.64,46.77,78.8,4.3
14.67,-17.44,84.2,4.3
44.8,20.47,64.4,4.3
-4.62,55.45,78.8,2.5
8.49,-13.23,78.8,9.4
1.29,103.86,82.4,6.9
48.15,17.12,62.6,4.3
46.06,14.51,53.6,2.5
-9.43,159.95,77.0,2.5
2.07,45.37,78.2,8.5
-25.75,28.19,64.4,2.2
37.57,127.0,57.2,2.2
12.15,24.45,85.8,8.7
40.4,-3.68,66.2,2.2
6.93,79.85,78.8,3.8
15.59,32.53,99.0,10.7
5.83,-55.17,93.2,6.9
59.33,18.05,48.2,10.5
46.92,7.47,53.6,2.2
33.5,36.3,68.0,2.2
38.56,68.77,66.2,2.2
-6.18,35.75,71.7,11.2
13.75,100.52,80.6,3.8
-8.56,125.57,76.6,2.9
43.81,23.24,58.1,2.2
-21.13,-175.2,75.2,9.4
10.65,-61.52,89.6,9.4
36.8,10.18,69.8,3.8
39.93,32.86,46.4,2.2
37.95,58.38,51.8,6.9
-8.52,179.22,86.0,5.6
0.32,32.57,71.6,3.8
50.43,30.52,59.1,6.5
24.47,54.37,87.8,3.8
51.52,-0.11,59.0,2.5
46.6,-120.49,62.1,2.2
-34.86,-56.17,53.6,11.9
41.32,69.25,53.6,6.9
-17.73,168.32,75.2,3.8
10.5,-66.92,89.6,6.9
21.03,105.85,73.4,4.3
15.35,44.21,59.4,5.1
-15.42,28.28,80.9,8.3
-17.82,31.04,73.4,9.8
34.52,69.18,50.3,3.1
41.33,19.82,60.8,3.8
36.76,3.05,68.0,2.2
42.5,1.52,47.3,3.6
-8.84,13.23,77.0,11.9
17.12,-61.85,86.0,4.3
-34.59,-58.67,64.4,10.5
40.18,44.51,55.4,2.5
-35.28,149.22,51.8,18.6
48.2,16.37,64.4,12.5
40.4,49.88,62.6,2.2
25.08,-77.35,89.6,8.1
26.24,50.58,87.8,2.2
23.72,90.41,77.6,2.5
13.1,-59.62,86.0,8.1
53.9,27.57,48.2,11.9
50.83,4.33,66.2,16.1
17.25,-88.77,93.2,6.9
6.48,2.62,80.6,4.3
27.48,89.6,42.0,3.4
-19.04,-65.26,71.0,15.2
43.85,18.38,51.8,2.2
-24.65,25.91,73.4,9.4
-2.08,-58.17,96.4,6.0
4.88,114.93,77.0,4.3
42.68,23.32,51.8,4.3
12.37,-1.52,86.0,2.5
-3.38,29.36,69.3,2.7
-24.37,46.45,78.5,2.2
14.93,-23.51,82.4,5.6
11.55,104.92,82.4,2.2
5.47,10.42,61.6,2.5
45.42,-75.7,57.2,9.4
4.37,18.58,77.0,2.2
12.11,15.05,86.0,2.2
-33.45,-70.67,78.8,13.6
39.93,116.39,46.4,2.2
43.32,24.7,59.6,4.0
-11.7,43.24,73.2,2.9
-4.26,15.28,82.4,4.3
9.97,-84.08,78.8,12.5
45.8,16.0,59.0,4.3
23.13,-82.36,87.8,6.9
35.17,33.37,69.8,10.5
50.08,14.47,66.2,8.1
-4.3,15.3,82.4,4.3
55.67,12.58,64.4,25.5
11.6,43.15,87.8,10.5
15.3,-61.4,87.8,4.3
18.47,-69.9,89.6,6.9
-0.22,-78.5,56.7,7.8
30.05,31.25,75.2,6.9
13.71,-89.2,80.6,9.4
3.75,8.78,77.0,4.3
15.33,38.93,70.1,7.2
59.43,24.73,46.4,11.9
-26.32,31.13,59.8,4.5
9.03,38.7,59.0,6.9
-18.13,178.42,75.2,9.4
60.18,24.93,50.0,12.5
48.87,2.33,69.8,25.5
0.38,9.45,75.2,5.6
13.45,-16.58,82.4,8.1
41.73,44.79,48.2,5.6
52.52,13.4,69.8,13.6
5.55,-0.22,78.8,6.9
37.98,23.72,64.4,2.2
12.05,-61.75,87.8,11.9
14.62,-90.53,80.6,16.1
9.51,-13.71,78.7,6.9
11.85,-15.58,82.4,2.5
6.8,-58.17,89.6,13.6
18.54,-72.34,91.4,10.5
41.9,12.45,68.0,3.8
14.1,-87.22,86.0,6.9
47.5,19.08,59.0,5.6
63.83,-20.4,32.0,15.0
28.6,77.2,77.0,2.2
-6.21,106.85,82.4,4.3
35.73,51.33,60.8,2.2
33.34,44.39,82.4,2.5
53.33,-6.25,46.4,11.9
31.78,35.23,75.2,2.2
41.9,12.48,68.0,3.8
17.97,-76.75,91.4,18.6
35.69,139.69,60.8,6.9
31.95,35.93,68.0,2.2
51.18,71.43,39.2,13.6
-1.28,36.82,69.8,15.0
-0.88,169.53,85.9,11.9
29.37,47.96,88.7,6.9
42.87,74.6,40.2,2.2
-8.18,114.32,68.8,2.7
56.95,24.1,50.0,15.0
33.87,35.51,77.0,4.3
-29.32,27.48,53.4,4.7
6.31,-10.8,82.4,2.2
18.78,100.78,71.1,2.2
47.13,9.52,57.2,2.2
54.68,25.32,51.8,15.0
49.61,6.13,66.2,18.6
-18.92,47.52,64.4,4.3
-13.98,33.78,78.3,4.0
3.17,101.7,78.8,2.2
6.15,73.27,80.0,11.2
12.65,-8.0,80.6,2.5
35.9,14.51,69.8,3.8
7.1,171.38,84.2,2.2
18.09,-15.98,82.3,8.5
-20.16,57.5,71.6,3.8
19.43,-99.13,80.6,8.1
6.92,158.15,77.0,2.2
51.7,94.45,36.3,5.8
43.73,7.42,69.8,4.3
47.92,106.92,26.6,2.2
42.44,19.26,64.4,2.2
34.03,-6.84,66.2,4.3
-25.97,32.59,71.6,12.5
16.78,94.73,76.2,4.9
-22.57,17.08,69.8,2.5
39.55,27.62,55.4,2.5
27.72,85.32,66.2,2.2
52.37,4.89,64.4,21.7
-41.3,174.78,55.4,27.3
12.15,-86.27,83.8,4.3
13.52,2.12,93.2,3.8
9.18,7.18,80.6,2.2
39.02,125.75,57.7,2.2
42.0,21.43,55.4,2.2
59.92,10.75,46.4,24.2
23.61,58.59,86.0,2.5
33.7,73.17,73.7,8.1
7.36,134.51,80.6,4.3
-11.18,-67.08,85.6,2.5
8.97,-79.53,87.8,9.4
-9.46,147.19,77.0,2.2
-21.55,-58.12,78.5,7.4
-12.05,-77.05,68.0,8.9
14.6,120.98,80.6,4.3
52.25,21.0,60.8,6.9
38.72,-9.13,69.8,13.6
25.29,51.53,86.0,2.2
44.43,26.1,57.2,2.5
55.75,37.62,41.0,6.9
-1.95,30.06,73.4,5.6
17.3,-62.72,87.8,12.5
14.0,-61.0,84.2,2.2
13.13,-61.22,84.1,10.5
-13.83,-171.73,84.2,8.1
43.93,12.45,64.4,2.2
51.27,4.55,64.4,9.4
24.64,46.77,82.4,2.5
14.67,-17.44,77.0,6.9
44.8,20.47,66.2,3.8
-4.62,55.45,80.6,4.3
8.49,-13.23,77.1,2.5
1.29,103.86,82.4,4.3
48.15,17.12,59.0,4.3
46.06,14.51,60.8,4.3
-9.43,159.95,77.0,3.8
2.07,45.37,78.3,9.4
-25.75,28.19,62.6,9.4
37.57,127.0,51.8,2.2
12.15,24.45,86.2,6.5
40.4,-3.68,69.8,3.8
6.93,79.85,77.0,4.3
15.59,32.53,96.3,12.3
5.83,-55.17,96.8,3.8
59.33,18.05,53.6,12.5
46.92,7.47,51.8,2.2
33.5,36.3,66.2,9.4
38.56,68.77,44.6,4.3
-6.18,35.75,74.2,11.0
13.75,100.52,82.4,2.2
-8.56,125.57,77.1,2.9
43.81,23.24,60.2,3.8
-21.13,-175.2,77.0,12.5
10.65,-61.52,87.8,2.2
36.8,10.18,69.8,2.2
39.93,32.86,48.2,2.2
37.95,58.38,50.0,9.4
-8.52,179.22,84.2,6.9
0.32,32.57,73.4,4.3
50.43,30.52,53.7,6.5
24.47,54.37,86.0,2.2
51.52,-0.11,50.0,5.6
46.6,-120.49,62.1,2.2
-34.86,-56.17,64.4,5.6
41.32,69.25,46.4,6.9
-17.73,168.32,77.0,4.3
10.5,-66.92,91.4,6.9
21.03,105.85,77.0,4.3
15.35,44.21,59.1,4.5
-15.42,28.28,81.8,4.5
-17.82,31.04,75.8,5.6
34.52,69.18,51.5,2.2
41.33,19.82,60.8,3.8
36.76,3.05,71.6,4.3
42.5,1.52,46.0,3.4
-8.84,13.23,75.2,2.2
17.12,-61.85,86.0,5.6
-34.59,-58.67,66.2,16.1
40.18,44.51,59.0,5.6
-35.28,149.22,41.0,4.3
48.2,16.37,62.6,12.5
40.4,49.88,55.4,2.2
25.08,-77.35,87.8,13.6
26.24,50.58,87.8,2.2
23.72,90.41,77.0,3.8
13.1,-59.62,86.0,9.4
53.9,27.57,51.8,4.3
50.83,4.33,48.2,3.8
17.25,-88.77,91.4,9.4
6.48,2.62,79.3,5.4
27.48,89.6,42.4,2.2
-19.04,-65.26,74.7,19.9
43.85,18.38,53.6,2.2
-24.65,25.91,77.0,4.3
-2.08,-58.17,98.5,5.8
4.88,114.93,77.0,2.2
42.68,23.32,55.4,6.9
12.37,-1.52,86.0,2.5
-3.38,29.36,71.4,4.7
-24.37,46.45,73.8,2.2
14.93,-23.51,82.4,10.5
11.55,104.92,78.8,2.2
5.47,10.42,61.3,3.4
45.42,-75.7,57.2,10.5
4.37,18.58,73.4,9.4
12.11,15.05,86.0,3.8
-33.45,-70.67,75.2,15.0
39.93,116.39,44.6,9.4
43.32,24.7,60.7,5.1
-11.7,43.24,77.1,3.6
-4.26,15.28,75.2,4.3
9.97,-84.08,77.0,9.4
45.8,16.0,62.6,8.1
23.13,-82.36,89.6,6.9
35.17,33.37,68.0,6.9
50.08,14.47,53.6,6.9
-4.3,15.3,75.2,4.3
55.67,12.58,48.2,23.0
11.6,43.15,86.0,8.1
15.3,-61.4,89.6,2.2
18.47,-69.9,89.6,4.3
-0.22,-78.5,54.0,2.2
30.05,31.25,75.2,5.6
13.71,-89.2,80.6,8.1
3.75,8.78,77.0,2.2
15.33,38.93,70.1,6.3
59.43,24.73,48.2,19.2
-26.32,31.13,53.5,5.1
9.03,38.7,62.6,9.4
-18.13,178.42,77.0,8.1
60.18,24.93,44.6,15.0
48.87,2.33,53.6,5.6
0.38,9.45,80.6,11.9
13.45,-16.58,82.4,2.2
41.73,44.79,53.6,2.2
52.52,13.4,50.0,12.5
5.55,-0.22,80.3,8.1
37.98,23.72,59.0,5.6
12.05,-61.75,87.8,11.9
14.62,-90.53,77.0,13.6
9.51,-13.71,82.4,9.4
11.85,-15.58,84.2,2.2
6.8,-58.17,78.8,2.2
18.54,-72.34,91.4,8.1
41.9,12.45,69.8,5.6
14.1,-87.22,84.2,6.9
47.5,19.08,55.4,2.2
63.83,-20.4,37.0,2.9
28.6,77.2,75.2,2.2
-6.21,106.85,82.4,4.3
35.73,51.33,60.8,6.9
33.34,44.39,80.6,2.2
53.33,-6.25,39.2,10.5
31.78,35.23,73.4,6.9
41.9,12.48,69.8,5.6
17.97,-76.75,89.6,4.3
35.69,139.69,60.8,10.5
31.95,35.93,68.0,8.1
51.18,71.43,42.8,16.1
-1.28,36.82,71.6,10.5
-0.88,169.53,83.7,7.4
29.37,47.96,89.3,4.5
42.87,74.6,40.8,3.1
-8.18,114.32,70.1,3.4
56.95,24.1,50.0,9.4
33.87,35.51,78.8,6.9
-29.32,27.48,58.6,3.6
6.31,-10.8,78.8,2.2
18.78,100.78,70.7,2.2
47.13,9.52,51.8,5.6
54.68,25.32,46.4,8.1
49.61,6.13,44.6,5.6
-18.92,47.52,66.2,5.6
-13.98,33.78,79.2,4.5
3.17,101.7,80.6,4.3
6.15,73.27,78.5,16.1
12.65,-8.0,78.8,6.9
35.9,14.51,69.8,4.3
7.1,171.38,82.4,2.2
18.09,-15.98,82.2,12.5
-20.16,57.5,68.0,4.3
19.43,-99.13,69.8,11.9
6.92,158.15,77.0,3.8
51.7,94.45,43.3,2.2
43.73,7.42,73.4,12.5
47.92,106.92,24.8,2.2
42.44,19.26,62.6,2.5
34.03,-6.84,73.4,4.3
-25.97,32.59,71.6,11.9
16.78,94.73,75.7,4.9
-22.57,17.08,71.6,4.3
39.55,27.62,57.2,2.5
27.72,85.32,60.8,3.8
52.37,4.89,48.2,6.9
-41.3,174.78,59.0,23.0
12.15,-86.27,91.4,6.9
13.52,2.12,95.0,4.3
9.18,7.18,78.8,3.8
39.02,125.75,51.8,2.2
42.0,21.43,59.0,2.2
59.92,10.75,42.8,2.2
23.61,58.59,86.0,3.8
33.7,73.17,69.7,6.9
7.36,134.51,82.3,7.6
-11.18,-67.08,91.9,2.2
8.97,-79.53,82.4,6.9
-9.46,147.19,77.0,5.6
-21.55,-58.12,88.8,2.2
-12.05,-77.05,68.3,9.6
14.6,120.98,80.6,4.3
52.25,21.0,53.6,6.9
38.72,-9.13,66.2,5.6
25.29,51.53,86.0,4.3
44.43,26.1,66.2,5.6
55.75,37.62,55.4,18.6
-1.95,30.06,71.6,5.6
17.3,-62.72,86.0,2.2
14.0,-61.0,86.0,4.3
13.13,-61.22,84.1,11.6
-13.83,-171.73,84.2,2.2
43.93,12.45,69.8,5.6
51.27,4.55,48.2,6.9
24.64,46.77,82.4,3.8
14.67,-17.44,84.2,4.3
44.8,20.47,64.4,4.3
-4.62,55.45,78.8,12.5
8.49,-13.23,80.6,11.9
1.29,103.86,80.6,5.6
48.15,17.12,64.4,10.5
46.06,14.51,60.8,2.5
-9.43,159.95,80.1,5.8
2.07,45.37,78.6,12.1
-25.75,28.19,69.8,6.9
37.57,127.0,51.8,4.3
12.15,24.45,86.2,8.1
40.4,-3.68,62.6,2.2
6.93,79.85,77.0,2.2
15.59,32.53,94.8,10.1
5.83,-55.17,95.0,4.3
59.33,18.05,48.2,12.5
46.92,7.47,53.6,4.3
33.5,36.3,68.0,10.5
38.56,68.77,46.4,2.5
-6.18,35.75,74.0,13.0
13.75,100.52,84.2,6.9
-8.56,125.57,77.4,2.9
43.81,23.24,60.5,3.6
-21.13,-175.2,75.2,11.9
10.65,-61.52,87.8,8.1
36.8,10.18,73.4,6.9
39.93,32.86,48.2,2.2
37.95,58.38,55.4,4.3
-8.52,179.22,86.0,13.6
0.32,32.57,75.2,2.2
50.43,30.52,61.4,13.2
24.47,54.37,86.0,3.8
51.52,-0.11,42.8,4.3
46.6,-120.49,62.1,2.2
-34.86,-56.17,62.6,17.4
41.32,69.25,48.2,4.3
-17.73,168.32,78.8,9.4
10.5,-66.92,87.8,6.9
21.03,105.85,73.4,5.6
15.35,44.21,59.6,3.8
-15.42,28.28,83.7,5.1
-17.82,31.04,73.8,12.1
34.52,69.18,52.9,2.5
41.33,19.82,68.0,3.8
36.76,3.05,68.0,3.8
42.5,1.52,43.5,3.6
-8.84,13.23,77.0,9.4
17.12,-61.85,86.0,5.6
-34.59,-58.67,69.8,16.1
40.18,44.51,62.6,2.2
-35.28,149.22,51.8,11.9
48.2,16.37,46.4,13.6
40.4,49.88,66.2,11.9
25.08,-77.35,77.0,4.3
26.24,50.58,87.8,5.6
23.72,90.41,76.8,4.5
13.1,-59.62,86.0,10.5
53.9,27.57,42.8,9.4
50.83,4.33,42.8,4.3
17.25,-88.77,91.4,10.5
6.48,2.62,82.4,10.5
27.48,89.6,44.5,2.2
-19.04,-65.26,75.0,19.9
43.85,18.38,44.6,8.1
-24.65,25.91,71.6,11.9
-2.08,-58.17,99.4,2.9
4.88,114.93,78.8,2.2
42.68,23.32,59.0,17.4
12.37,-1.52,86.0,2.2
-3.38,29.36,71.5,3.4
-24.37,46.45,71.2,2.5
14.93,-23.51,84.2,3.8
11.55,104.92,80.6,2.2
5.47,10.42,62.5,2.2
45.42,-75.7,51.8,6.9
4.37,18.58,73.4,3.8
12.11,15.05,84.2,9.4
-33.45,-70.67,73.4,13.6
39.93,116.39,41.0,2.2
43.32,24.7,52.6,22.6
-11.7,43.24,73.1,3.4
-4.26,15.28,82.4,6.9
9.97,-84.08,75.2,6.9
45.8,16.0,46.4,3.8
23.13,-82.36,86.0,13.6
35.17,33.37,64.4,4.3
50.08,14.47,39.2,11.9
-4.3,15.3,82.4,6.9
55.67,12.58,48.2,11.9
11.6,43.15,87.8,3.8
15.3,-61.4,89.6,3.8
18.47,-69.9,89.6,11.9
